Entity,Year,Male life expectancy at birth (HMD (2018) and others),Male life expectancy at 15 (HMD (2018) and others),Male life expectancy at 45 (HMD (2018) and others),Female life expectancy at birth (HMD (2018) and others),Female life expectancy at 15 (HMD (2018) and others),Female life expectancy at 45 (HMD (2018) and others),Female minus male life expectancy at birth (HMD (2018) and others),Female minus male life expectancy at 15 (HMD (2018) and others),Female minus male life expectancy at 45 (HMD (2018) and others),Female-to-male life expectancy ratio at birth (HMD (2018) and others),Female-to-male life expectancy ratio at 15 (HMD (2018) and others),Female-to-male life expectancy ratio at 45 (HMD (2018) and others)
France,1886,41.90999984741211,58.93999862670898,68.5,44.4900016784668,60.65000152587891,70.01000213623047,2.580001831054688,1.710002899169922,1.510000228881836,1.06156051158905,1.029012560844421,1.022043824195862
France,1891,42.75,58.79999923706055,67.87999725341797,45.56000137329102,60.65000152587891,69.33999633789063,2.810001373291016,1.850002288818359,1.460000991821289,1.065731048583984,1.031462669372559,1.021508574485779
France,1896,45.93999862670898,60.18000030517578,68.81999969482422,49.13000106811523,62.56000137329102,70.69000244140625,3.19000244140625,2.380001068115234,1.870000839233398,1.069438457489014,1.03954803943634,1.027172327041626
France,1901,45.22999954223633,59.75,68.04000091552734,48.86000061035156,62.45000076293945,70.43000030517578,3.630001068115234,2.700000762939453,2.389999389648438,1.080256462097168,1.045188307762146,1.035126328468323
France,1906,45.88999938964844,59.77999877929688,67.87000274658203,49.66999816894531,62.70999908447266,70.52000427246094,3.779998779296875,2.930000305175781,2.649999618530273,1.08237087726593,1.049013018608093,1.039045214653015
France,1911,46.34999847412109,60.2400016784668,68.01000213623047,50.15999984741211,63.47000122070313,70.66999816894531,3.810001373291016,3.229999542236328,2.659999847412109,1.082200646400452,1.053618907928467,1.039111852645874
France,1921,50.63000106811523,61.93999862670898,69.20999908447266,54.77000045776367,65.18000030517578,71.94999694824219,4.139999389648438,3.240001678466797,2.740001678466797,1.081769704818726,1.052308678627014,1.039589643478394
France,1926,51.77000045776367,61.65000152587891,68.63999938964844,56.18000030517578,65.24000549316406,71.90000152587891,4.409999847412109,3.590000152587891,3.260000228881836,1.085184454917908,1.058231949806213,1.047494173049927
France,1931,54.54000091552734,62.52000045776367,68.91999816894531,59.27000045776367,66.47999572753906,72.33999633789063,4.729999542236328,3.959999084472656,3.420000076293945,1.086725354194641,1.063339710235596,1.049622774124146
France,1936,55.84000015258789,63.02999877929688,69.02000427246094,61.70999908447266,68.09999847412109,73.02999877929688,5.869998931884766,5.069999694824219,4.010000228881836,1.105121731758118,1.080437898635864,1.058099150657654
France,1946,59.65000152587891,67.52000427246094,71.63999938964844,64.95999908447266,71.72000122070313,75.27999877929688,5.30999755859375,4.200000762939453,3.64000129699707,1.089019179344177,1.062203764915466,1.050809621810913
France,1962,66.98999786376953,69.59999847412109,72.11000061035156,73.90000152587891,76.05000305175781,77.52999877929688,6.910003662109375,6.450000762939453,5.419998168945313,1.103149771690369,1.092672467231751,1.075162887573242
France,1968,67.76000213623047,69.84999847412109,72.40000152587891,75.22000122070313,77.00999450683594,78.41000366210938,7.459999084472656,7.159999847412109,6.010000228881836,1.110094428062439,1.102505326271057,1.083011031150818
France,1975,69.01999664306641,70.52999877929688,73.02999877929688,76.87000274658203,78.13999938964844,79.44000244140625,7.850006103515625,7.610000610351563,6.409997940063477,1.113735198974609,1.107897400856018,1.087772130966187
France,1982,70.70999908447266,71.83999633789063,74.27999877929688,78.88999938964844,79.83999633789063,81.05000305175781,8.180000305175781,7.999996185302734,6.769998550415039,1.115683794021606,1.111358523368835,1.091141581535339
France,1990,72.72000122070313,73.61000061035156,76.05999755859375,80.97000122070313,81.69000244140625,82.75999450683594,8.25,8.080001831054688,6.69999885559082,1.113448858261108,1.10976767539978,1.088088393211365
France,1999,74.94000244140625,75.5,77.47999572753906,82.51999664306641,83,83.95999908447266,7.579994201660156,7.5,6.479999542236328,1.101147532463074,1.099337697029114,1.083634495735169
Sweden,1860,46.61000061035156,61.04000091552734,68.44999694824219,50.29000091552734,64.16999816894531,70.80999755859375,3.680000305175781,3.129997253417969,2.35999870300293,1.07895302772522,1.051277756690979,1.034477710723877
Sweden,1870,43.22000122070313,59.08000183105469,67.05000305175781,46.84000015258789,62.02999877929688,69.30000305175781,3.619998931884766,2.949996948242188,2.25,1.083757519721985,1.049932241439819,1.033557057380676
Sweden,1880,46.18000030517578,61.95999908447266,69.58999633789063,49.15000152587891,64.27000427246094,71.55999755859375,2.970001220703125,2.310001373291016,1.969999313354492,1.064313530921936,1.037282109260559,1.028308629989624
Sweden,1890,49.08000183105469,63.06000137329102,70.55999755859375,51.77000045776367,64.97000122070313,72.26000213623047,2.689998626708984,1.909999847412109,1.700000762939453,1.054808497428894,1.030288577079773,1.02409303188324
Sweden,1900,50.79999923706055,63.09000015258789,70.87999725341797,53.63000106811523,65.1199951171875,72.77999877929688,2.830001831054688,2.029998779296875,1.900001525878906,1.055708646774292,1.03217625617981,1.026805877685547
Sweden,1910,56.43000030517578,65.38999938964844,72.22999572753906,59.02999877929688,67.13999938964844,73.91000366210938,2.599998474121094,1.75,1.680000305175781,1.046074748039246,1.02676248550415,1.023259043693543
Sweden,1920,57.58000183105469,65.80999755859375,72.91999816894531,60.2400016784668,67.59999847412109,74.19000244140625,2.659999847412109,1.789997100830078,1.270000457763672,1.046196579933167,1.027199506759644,1.01741635799408
Sweden,1930,62.13000106811523,68.25999450683594,73.33999633789063,64.19000244140625,69.31999969482422,74.33999633789063,2.060001373291016,1.060001373291016,1,1.033156275749207,1.015528917312622,1.013635158538818
Sweden,1940,65.37999725341797,69.58000183105469,73.19000244140625,68.12999725341797,71.55000305175781,74.54000091552734,2.75,1.969997406005859,1.350000381469727,1.042061805725098,1.028312683105469,1.018445134162903
Sweden,1950,69.84999847412109,72.30000305175781,74.44000244140625,72.44000244140625,74.33999633789063,75.93000030517578,2.590003967285156,2.040000915527344,1.489999771118164,1.037079572677612,1.028215765953064,1.020016074180603
Sweden,1960,71.23999786376953,73.13999938964844,74.91999816894531,74.87999725341797,76.3699951171875,77.49000549316406,3.639999389648438,3.229999542236328,2.570001602172852,1.051094889640808,1.044161915779114,1.034303307533264
Sweden,1970,72.23000335693359,73.59999847412109,75.47000122070313,77.20999908447266,78.27999877929688,79.3800048828125,4.979995727539063,4.680000305175781,3.910001754760742,1.068946361541748,1.063586950302124,1.051808714866638
Sweden,1980,72.77999877929688,73.6300048828125,75.40000152587891,78.84999847412109,79.52999877929688,80.52999877929688,6.069999694824219,5.899997711181641,5.129999160766602,1.083402037620544,1.080130338668823,1.068037152290344
Sweden,1990,74.80999755859375,75.52999877929688,77.02999877929688,80.40000152587891,81,81.83999633789063,5.590003967285156,5.470001220703125,4.810001373291016,1.074722647666931,1.072421550750732,1.062443256378174
Sweden,2000,77.37999725341797,77.80999755859375,79,82.01999664306641,82.37000274658203,82.99000549316406,4.639999389648438,4.560001373291016,3.990001678466797,1.059963822364807,1.05860435962677,1.050506353378296
Sweden,2010,79.51999664306641,79.83000183105469,80.84999847412109,83.47000122070313,83.77999877929688,84.30999755859375,3.950004577636719,3.949996948242188,3.460002899169922,1.049673080444336,1.049480080604553,1.042795300483704
United Kingdom,1841,40.61000061035156,58.38000106811523,68.15000152587891,42.65000152587891,59.09999847412109,69.43000030517578,2.040000915527344,.7199974060058594,1.280000686645508,1.050233960151672,1.012332916259766,1.018782138824463
United Kingdom,1851,40.40000152587891,58.66999816894531,68.27000427246094,42.36000061035156,59.38000106811523,69.51000213623047,1.959999084472656,.7100028991699219,1.239999771118164,1.048514842987061,1.012101650238037,1.018163204193115
United Kingdom,1861,41.16999816894531,58.86000061035156,68.11000061035156,43.4900016784668,60.02000045776367,69.66000366210938,2.320003509521484,1.159999847412109,1.549999237060547,1.056351780891419,1.019707798957825,1.022757291793823
United Kingdom,1871,39.75,57.11999893188477,67.29000091552734,42.84000015258789,59.34999847412109,69.04000091552734,3.090000152587891,2.229999542236328,1.75,1.077735900878906,1.039040565490723,1.026006817817688
United Kingdom,1881,44.54000091552734,59.22999954223633,67.38999938964844,47.65000152587891,61.34999847412109,69.44000244140625,3.110000610351563,2.119998931884766,2.05000114440918,1.069824934005737,1.035792708396912,1.030419945716858
United Kingdom,1891,42.52000045776367,58.06999969482422,65.63999938964844,46.0099983215332,60.47999954223633,67.69999694824219,3.489997863769531,2.409999847412109,2.060001373291016,1.08207893371582,1.041501641273499,1.031383275985718
United Kingdom,1901,45.97999954223633,61.08000183105469,67.65000152587891,49.81999969482422,63.90999984741211,69.91999816894531,3.840000152587891,2.829998016357422,2.270000457763672,1.08351457118988,1.046332597732544,1.033555030822754
United Kingdom,1911,49.56000137329102,63.33000183105469,68.86000061035156,53.47999954223633,66.27999877929688,71.27000427246094,3.919998168945313,2.949996948242188,2.409999847412109,1.079095959663391,1.046581387519836,1.034998536109924
United Kingdom,1921,56.2599983215332,65.52000427246094,70.48999786376953,60.20999908447266,68.43000030517578,73.04000091552734,3.950000762939453,2.909999847412109,2.55000114440918,1.070209741592407,1.044413924217224,1.03617537021637
United Kingdom,1931,58.25,65.97000122070313,70.33000183105469,62.40999984741211,68.97999572753906,73.06999969482422,4.159999847412109,3.009998321533203,2.739999771118164,1.071416258811951,1.045626759529114,1.03895914554596
United Kingdom,1941,58.61999893188477,65.1199951171875,70.58000183105469,64.76999664306641,70.52000427246094,74.23999786376953,6.149997711181641,5.400001525878906,3.659999847412109,1.104912996292114,1.082923889160156,1.05185604095459
United Kingdom,1951,65.91000366210938,68.93000030517578,71,71.02999877929688,73.50999450683594,75.27999877929688,5.1199951171875,4.579998016357422,4.280000686645508,1.077681660652161,1.066444158554077,1.060281753540039
United Kingdom,1961,68.01999664306641,70.25,71.97999572753906,73.87999725341797,75.74000549316406,76.94999694824219,5.860000610351563,5.490001678466797,4.970001220703125,1.086151123046875,1.078149437904358,1.069046974182129
United Kingdom,1971,69.23000335693359,71.08000183105469,72.66999816894531,75.51000213623047,77.02000427246094,78.1199951171875,6.279998779296875,5.939998626708984,5.44999885559082,1.090712070465088,1.08356773853302,1.074996590614319
United Kingdom,1981,71.08000183105469,72.30999755859375,73.72999572753906,77.06999969482422,78.06999969482422,78.99000549316406,5.989997863769531,5.759998321533203,5.260002136230469,1.084271192550659,1.079656958580017,1.071341395378113
United Kingdom,1991,73.27999877929688,74.13999938964844,75.59999847412109,78.77999877929688,79.5,80.30999755859375,5.5,5.360000610351563,4.710000991821289,1.07505464553833,1.072295665740967,1.062301635742188
United Kingdom,2001,75.94999694824219,76.55999755859375,77.97000122070313,80.59999847412109,81.13999938964844,81.91999816894531,4.650001525878906,4.579998016357422,3.949996948242188,1.061224460601807,1.05982232093811,1.050660490989685
United Kingdom,2011,79.04000091552734,79.55999755859375,80.72999572753906,82.93000030517578,83.34999847412109,84.02999877929688,3.889999389648438,3.790000915527344,3.299999237060547,1.04921555519104,1.047636985778809,1.040876984596252
United States,1790,44.09999847412109,60,69.09999847412109,44.20000076293945,59,69.40000152587891,.1000022888183594,-1,.2999992370605469,1.002267599105835,.9833333492279053,1.00434148311615
United States,1800,41.40000152587891,58.79999923706055,68.5,41.70000076293945,57.70000076293945,68.90000152587891,.2999992370605469,-1.099998474121094,.3999996185302734,1.007246375083923,.9812925457954407,1.005839467048645
United States,1810,39.79999923706055,58.09999847412109,68.19999694824219,40.20000076293945,57,68.59999847412109,.4000015258789063,-1.099998474121094,.3999996185302734,1.010050296783447,.9810671806335449,1.005865097045898
United States,1820,40,58.20000076293945,68.19999694824219,40.40000152587891,57.09999847412109,68.59999847412109,.4000015258789063,-1.100002288818359,.3999996185302734,1.009999990463257,.9810996055603027,1.005865097045898
United States,1830,40.5,58.40000152587891,68.30000305175781,40.79999923706055,57.40000152587891,68.69999694824219,.2999992370605469,-1,.4000015258789063,1.007407426834106,.982876718044281,1.005856513977051
United States,1840,38.79999923706055,57.70000076293945,68,39.29999923706055,56.59999847412109,68.40000152587891,.5,-1.100002288818359,.3999996185302734,1.012886643409729,.98093581199646,1.005882382392883
United States,1850,36.79999923706055,56.79999923706055,67.59999847412109,37.09999847412109,55.70000076293945,68,.2999992370605469,-1.099998474121094,.3999996185302734,1.00815212726593,.9806338548660278,1.005917191505432
United States,1860,35.09999847412109,50.29999923706055,67.90000152587891,40.59999847412109,57.29999923706055,68.5,5.5,7,.6000003814697266,1.156695127487183,1.139165043830872,1.008836507797241
United States,1870,44,59.70000076293945,68.80000305175781,43.90000152587891,58.90000152587891,69.09999847412109,-.0999984741210938,-.7999992370605469,.3000011444091797,.9977273344993591,.9865996837615967,1.004360437393189
United States,1880,47.09999847412109,61.09999847412109,69.40000152587891,48,61,69.90000152587891,.9000015258789063,-.0999984741210938,.5,1.019108295440674,.9983633756637573,1.007204651832581
United States,1890,49.5,62.20000076293945,69.80000305175781,51.20000076293945,62.70000076293945,70.69999694824219,1.700000762939453,.5,.9000015258789063,1.034343481063843,1.008038640022278,1.012894034385681
United States,1900,46.40999984741211,60.70000076293945,68.98999786376953,48.95999908447266,61.86999893188477,70.06999969482422,2.549999237060547,1.169998168945313,1.079999923706055,1.05494499206543,1.019275069236755,1.015654444694519
United States,1901,47.86999893188477,60.56999969482422,68.81999969482422,50.86000061035156,62.22000122070313,70.09999847412109,2.990001678466797,1.650001525878906,1.280000686645508,1.062460899353027,1.027241230010986,1.018599271774292
United States,1902,49.02000045776367,61.59999847412109,69.41999816894531,52.08000183105469,63.43000030517578,70.98999786376953,3.060001373291016,1.830001831054688,1.569999694824219,1.062423586845398,1.029707789421082,1.022615909576416
United States,1903,49.20000076293945,61.22000122070313,69.05000305175781,52.11999893188477,62.97999954223633,70.47999572753906,2.919998168945313,1.759998321533203,1.430000305175781,1.059349536895752,1.028748750686646,1.02070963382721
United States,1904,48.08000183105469,60.45000076293945,68.45999908447266,51.09999847412109,62.27999877929688,70.05000305175781,3.019996643066406,1.829998016357422,1.590000152587891,1.062811851501465,1.030272960662842,1.02322518825531
United States,1905,48.72999954223633,61.06999969482422,68.83999633789063,51.88000106811523,62.88000106811523,70.30999755859375,3.150001525878906,1.810001373291016,1.469999313354492,1.064641952514648,1.029638171195984,1.021353840827942
United States,1906,48.27000045776367,60.81999969482422,68.91999816894531,51.95999908447266,63.33000183105469,70.62000274658203,3.689998626708984,2.510002136230469,1.700000762939453,1.076444983482361,1.041269302368164,1.02466630935669
United States,1907,48.29000091552734,60.11999893188477,68.33000183105469,52.22000122070313,63.0099983215332,70.13999938964844,3.930000305175781,2.889999389648438,1.809999465942383,1.081383347511292,1.048070549964905,1.02648913860321
United States,1908,50.22000122070313,61.93000030517578,69.30999755859375,53.59000015258789,64.16000366210938,70.93000030517578,3.369998931884766,2.229999542236328,1.620000839233398,1.067104697227478,1.036008358001709,1.023373246192932
United States,1909,51.11999893188477,62.43000030517578,69.45999908447266,54.45999908447266,64.6199951171875,71.12000274658203,3.340000152587891,2.189998626708984,1.660001754760742,1.065336465835571,1.03507924079895,1.023898720741272
United States,1910,50.08000183105469,61.77000045776367,69.08000183105469,53.58000183105469,64.16000366210938,70.79000091552734,3.5,2.389999389648438,1.710000991821289,1.069888234138489,1.038691878318787,1.024753928184509
United States,1911,51.79999923706055,62.09000015258789,69.27000427246094,55.04999923706055,64.30999755859375,70.91999816894531,3.25,2.220001220703125,1.649999618530273,1.062741279602051,1.035754561424255,1.023819804191589
United States,1912,52.34000015258789,62.29000091552734,69.25,55.86999893188477,64.74000549316406,71.06999969482422,3.529998779296875,2.450000762939453,1.819999694824219,1.067443609237671,1.039332151412964,1.026281595230103
United States,1913,51.72000122070313,62.15000152587891,69.30000305175781,55.45000076293945,64.79000091552734,71.16000366210938,3.729999542236328,2.639999389648438,1.860000610351563,1.072119116783142,1.04247784614563,1.026839852333069
United States,1914,52.86999893188477,62.58000183105469,69.5,56.33000183105469,64.94999694824219,71.23999786376953,3.460002899169922,2.369998931884766,1.739999771118164,1.065443634986877,1.037871479988098,1.025035977363586
United States,1915,53.5099983215332,62.70000076293945,69.38999938964844,56.79000091552734,64.80000305175781,70.95999908447266,3.280002593994141,2.099998474121094,1.569999694824219,1.061297059059143,1.033492803573608,1.022625684738159
United States,1916,52.41999816894531,62.08000183105469,69.04000091552734,55.97999954223633,64.43000030517578,70.77000427246094,3.560001373291016,2.349998474121094,1.729999542236328,1.067913055419922,1.037854313850403,1.025057911872864
United States,1917,52.18000030517578,61.66999816894531,68.90000152587891,55.90999984741211,64.25,70.76000213623047,3.729999542236328,2.580001831054688,1.860000610351563,1.071483373641968,1.04183566570282,1.026995658874512
United States,1918,45.34000015258789,55.56999969482422,68.98999786376953,49.08000183105469,58.72999954223633,70.70999908447266,3.740001678466797,3.159999847412109,1.719999313354492,1.082487940788269,1.056865215301514,1.024931192398071
United States,1919,54.18999862670898,62.93000030517578,70.66000366210938,56.45000076293945,63.97000122070313,71.70999908447266,2.260002136230469,1.040000915527344,1.049999237060547,1.041705131530762,1.016526341438294,1.014859914779663
United States,1920,54.5099983215332,63.5,70.40000152587891,56.27000045776367,63.91999816894531,71.22000122070313,1.760002136230469,.4199981689453125,.8199996948242188,1.03228771686554,1.006614089012146,1.011647701263428
United States,1921,57.25,65.38999938964844,71.08000183105469,59.2599983215332,66.18000030517578,71.98999786376953,2.009998321533203,.7900009155273438,.9099998474121094,1.035109162330627,1.012081384658814,1.012802481651306
United States,1922,57.02000045776367,64.6300048828125,70.37000274658203,59.33000183105469,65.75,71.55999755859375,2.310001373291016,1.119998931884766,1.189998626708984,1.040512084960938,1.017329454421997,1.016910552978516
United States,1923,56.31999969482422,64.15000152587891,70,58.7400016784668,65.49000549316406,71.27000427246094,2.420001983642578,1.340000152587891,1.270000457763672,1.04296875,1.020888566970825,1.018142819404602
United States,1924,57.15000152587891,64.50999450683594,70.20999908447266,59.90999984741211,66.1199951171875,71.75,2.759998321533203,1.610000610351563,1.540000915527344,1.048293948173523,1.024957418441773,1.021934151649475
United States,1925,57.22999954223633,64.34999847412109,70.05999755859375,59.93000030517578,65.97000122070313,71.63999938964844,2.700000762939453,1.620002746582031,1.579999923706055,1.047178030014038,1.025174856185913,1.022552132606506
United States,1926,56.56999969482422,63.95000076293945,69.66000366210938,59.33000183105469,65.6300048828125,71.23999786376953,2.760002136230469,1.680000305175781,1.579999923706055,1.048789143562317,1.026270508766174,1.022681593894959
United States,1927,57.93999862670898,64.61000061035156,70.15000152587891,60.86000061035156,66.47999572753906,71.91999816894531,2.920001983642578,1.869998931884766,1.770000457763672,1.050397038459778,1.028942823410034,1.025231599807739
United States,1928,56.77999877929688,63.7400016784668,69.54000091552734,59.81999969482422,65.72000122070313,71.33999633789063,3.040000915527344,1.979999542236328,1.799999237060547,1.053539991378784,1.031063675880432,1.025884389877319
United States,1929,56.9900016784668,63.77000045776367,69.55999755859375,60.15999984741211,65.94999694824219,71.45999908447266,3.169998168945313,2.180000305175781,1.899999618530273,1.055623769760132,1.034185409545898,1.02731454372406
United States,1930,57.95999908447266,64.44999694824219,69.97999572753906,61.31000137329102,66.84999847412109,72.01000213623047,3.350002288818359,2.399997711181641,2.030000686645508,1.057798504829407,1.037238121032715,1.029008269309998
United States,1931,58.56999969482422,64.72999572753906,70.16000366210938,62.02000045776367,67.27000427246094,72.27999877929688,3.450000762939453,2.540000915527344,2.120000839233398,1.058903932571411,1.039239883422852,1.030216693878174
United States,1932,59.43999862670898,65.22999572753906,70.23999786376953,62.59000015258789,67.54000091552734,72.25,3.150001525878906,2.310001373291016,2.010000228881836,1.052994608879089,1.035413146018982,1.028616189956665
United States,1933,59.58000183105469,65.38999938964844,70.30999755859375,63.02999877929688,68.00999450683594,72.54000091552734,3.449996948242188,2.619998931884766,2.230001449584961,1.057905316352844,1.040067315101624,1.031716704368591
United States,1934,58.84999847412109,65.05999755859375,70.02999877929688,62.68000030517578,67.99000549316406,72.45999908447266,3.830001831054688,2.930000305175781,2.429998397827148,1.065080761909485,1.045035362243652,1.034699440002441
United States,1935,59.41999816894531,65.18000030517578,70.13999938964844,63.31999969482422,68.19000244140625,72.61000061035156,3.900001525878906,3.009998321533203,2.470001220703125,1.065634489059448,1.04617977142334,1.035215258598328
United States,1936,58.75,64.52000427246094,69.58999633789063,62.84999847412109,67.75,72.22000122070313,4.099998474121094,3.229999542236328,2.629999160766602,1.069787263870239,1.050061941146851,1.037792801856995
United States,1937,59.36000061035156,64.94999694824219,69.84999847412109,63.58000183105469,68.34999847412109,72.62000274658203,4.220001220703125,3.399997711181641,2.770000457763672,1.071091651916504,1.052347898483276,1.039656400680542
United States,1938,60.81000137329102,66.16000366210938,70.52999877929688,64.73999786376953,69.27000427246094,73.13999938964844,3.929996490478516,3.110000610351563,2.60999870300293,1.064627528190613,1.047007322311401,1.037005543708801
United States,1939,61.43999862670898,66.33999633789063,70.5,65.41000366210938,69.50999450683594,73.13999938964844,3.970005035400391,3.169998168945313,2.639999389648438,1.064615964889526,1.047784090042114,1.037446856498718
United States,1940,61.43000030517578,66.30000305175781,70.37000274658203,65.73999786376953,69.83999633789063,73.33000183105469,4.30999755859375,3.540000915527344,2.959999084472656,1.070161104202271,1.053393721580505,1.042063355445862
United States,1941,61.90000152587891,66.61000061035156,70.66000366210938,66.45999908447266,70.47000122070313,73.80999755859375,4.55999755859375,3.860000610351563,3.149999618530273,1.073667168617249,1.057949304580689,1.0445796251297
United States,1942,62.58000183105469,66.8699951171875,70.84999847412109,67.36000061035156,70.97999572753906,74.13999938964844,4.779998779296875,4.110000610351563,3.289999008178711,1.076382160186768,1.06146252155304,1.046436071395874
United States,1943,62.25,66.47999572753906,70.58999633789063,67.09999847412109,70.66000366210938,73.77999877929688,4.849998474121094,4.180000305175781,3.190000534057617,1.077911615371704,1.062876105308533,1.045190572738648
United States,1944,62.68000030517578,66.80999755859375,71.02000427246094,67.81999969482422,71.33000183105469,74.30999755859375,5.139999389648438,4.520000457763672,3.289999008178711,1.082003831863403,1.067654490470886,1.046324968338013
United States,1945,62.86999893188477,66.80000305175781,71.16000366210938,68.44000244140625,71.77000427246094,74.63999938964844,5.570003509521484,4.970001220703125,3.479999542236328,1.088595628738403,1.074401259422302,1.048903822898865
United States,1946,64.25,67.95999908447266,71.48999786376953,69.20999908447266,72.29000091552734,74.97999572753906,4.959999084472656,4.330001831054688,3.489999771118164,1.077198386192322,1.063714027404785,1.048817992210388
United States,1947,64.56999969482422,67.90000152587891,71.22999572753906,69.68000030517578,72.43000030517578,74.95999908447266,5.110000610351563,4.529998779296875,3.729999542236328,1.079138875007629,1.066715717315674,1.05236554145813
United States,1948,64.83999633789063,68.15000152587891,71.36000061035156,70.16000366210938,72.91000366210938,75.27000427246094,5.32000732421875,4.759998321533203,3.909999847412109,1.082048177719116,1.069845914840698,1.054792642593384
United States,1949,65.26000213623047,68.50999450683594,71.55999755859375,70.66000366210938,73.34999847412109,75.55999755859375,5.400001525878906,4.840000152587891,4,1.082745909690857,1.070646643638611,1.055897116661072
United States,1950,65.62999725341797,68.65000152587891,71.62999725341797,71.12999725341797,73.63999938964844,75.76000213623047,5.5,4.989997863769531,4.130001068115234,1.083803176879883,1.07268750667572,1.057657480239868
United States,1951,65.66000366210938,68.63999938964844,71.66999816894531,71.36000061035156,73.83999633789063,75.88999938964844,5.699996948242188,5.200000762939453,4.219999313354492,1.086810827255249,1.075757622718811,1.058880925178528
United States,1952,65.77999877929688,68.75,71.77999877929688,71.62000274658203,74.1199951171875,76.12999725341797,5.840003967285156,5.369998931884766,4.349998474121094,1.088780879974365,1.0781090259552,1.060601830482483
United States,1953,65.98000335693359,68.84999847412109,71.80000305175781,71.98000335693359,74.3800048828125,76.25,6,5.530002593994141,4.450000762939453,1.090936660766602,1.08031952381134,1.061977744102478
United States,1954,66.73999786376953,69.49000549316406,72.27999877929688,72.75,75.04000091552734,76.80000305175781,6.010002136230469,5.549999237060547,4.519998550415039,1.090050935745239,1.079867601394653,1.06253457069397
United States,1955,66.72000122070313,69.41999816894531,72.19999694824219,72.80999755859375,75.06999969482422,76.80000305175781,6.089996337890625,5.650001525878906,4.599998474121094,1.09127688407898,1.081388711929321,1.063711881637573
United States,1956,66.73000335693359,69.38999938964844,72.16000366210938,72.94000244140625,75.16000366210938,76.86000061035156,6.209999084472656,5.770000457763672,4.700000762939453,1.093061566352844,1.083153247833252,1.065133094787598
United States,1957,66.47000122070313,69.13999938964844,71.91999816894531,72.73000335693359,74.99000549316406,76.72999572753906,6.260002136230469,5.850002288818359,4.809999465942383,1.094177842140198,1.084610939025879,1.066879868507385
United States,1958,66.63999938964844,69.34999847412109,72.04000091552734,72.91999816894531,75.22999572753906,76.87999725341797,6.279998779296875,5.880001068115234,4.839998245239258,1.094237685203552,1.084787368774414,1.067184925079346
United States,1959,66.80000305175781,69.47999572753906,72.16000366210938,73.23999786376953,75.49000549316406,77.13999938964844,6.439994812011719,6.010002136230469,4.979999542236328,1.096407055854797,1.086499691009522,1.069013357162476
United States,1960,66.66000366210938,69.31999969482422,71.98999786376953,73.23999786376953,75.45999908447266,77.1199951171875,6.579994201660156,6.139999389648438,5.129999160766602,1.09870982170105,1.088574767112732,1.07125985622406
