Entity,Year,Imported deforestation (hectares),Exported deforestation (hectares),Net deforestation in trade (hectares),embodied_deforestation,deforestation_domestic_consumption,share_deforestation_exported,share_deforestation_domestic_consumption,imported_deforestation_per_capita,exported_deforestation_per_capita,domestic_consumption_deforestation_per_capita,net_traded_deforestation_per_capita,domestic_and_imported_deforestation
Congo,2013,602.9662809030342,2902.820310049243,2299.8540291462086,14507.563916629242,11604.74360658,20.009012724196207,79.99098727580379,0.00013042748883907294,0.0006279083517303143,0.0025102192529915636,0.0004974808628912413,12207.709887483034
Cook Islands,2005,1.200044017036242,0.0,-1.200044017036242,0.0,0.0,,,6.316021142296011e-05,0.0,0.0,-6.316021142296011e-05,1.200044017036242
Cook Islands,2006,1.2148571676952704,0.0,-1.2148571676952704,0.0,0.0,,,6.393985093133002e-05,0.0,0.0,-6.393985093133002e-05,1.2148571676952704
Cook Islands,2007,3.2675781650302524,0.0,-3.2675781650302524,0.0,0.0,,,0.00017197779815948696,0.0,0.0,-0.00017197779815948696,3.2675781650302524
Cook Islands,2008,4.45409703005781,0.0,-4.45409703005781,0.0,0.0,,,0.00023442615947672686,0.0,0.0,-0.00023442615947672686,4.45409703005781
Cook Islands,2009,3.9468958206646887,0.0,-3.9468958206646887,0.0,0.0,,,0.00020773135898235204,0.0,0.0,-0.00020773135898235204,3.9468958206646887
Cook Islands,2010,7.90036868695242,0.0,-7.90036868695242,0.0,0.0,,,0.00043890937149735666,0.0,0.0,-0.00043890937149735666,7.90036868695242
Cook Islands,2011,4.010689537372227,0.0,-4.010689537372227,0.0,0.0,,,0.00022281608540956817,0.0,0.0,-0.00022281608540956817,4.010689537372227
Cook Islands,2012,5.015614895881695,0.0,-5.015614895881695,0.0,0.0,,,0.0002786452719934275,0.0,0.0,-0.0002786452719934275,5.015614895881695
Cook Islands,2013,4.781795490609457,0.0,-4.781795490609457,0.0,0.0,,,0.0002656553050338587,0.0,0.0,-0.0002656553050338587,4.781795490609457
Costa Rica,2005,1299.6789445507172,705.2678066064484,-594.4111379442688,2311.8731641824484,1606.605357576,30.506336486493772,69.49366351350622,0.00030323820451486636,0.00016455151810696415,0.00037484959346150256,-0.0001386866864079022,2906.284302126717
Costa Rica,2006,1143.9647478639283,949.1080126405684,-194.85673522335992,2763.3550986525684,1814.247086012,34.34621967706432,65.65378032293569,0.00026328302597558763,0.00021843682684477984,0.00041754823613624853,-4.484619913080781e-05,2958.2118338759283
Costa Rica,2007,1348.626477197652,1239.0110805688323,-109.61539662881978,4083.074246404832,2844.063165836,30.345053893148965,69.65494610685103,0.0003061581106010561,0.0002812737980860005,0.0006456443055246311,-2.488431251505557e-05,4192.689643033652
Costa Rica,2008,1537.1000125764103,1880.1692423907734,343.0692298143631,6917.696802382773,5037.527559992,27.179121839268188,72.82087816073181,0.0003444095927798365,0.00042127923871628355,0.0011287312480376427,7.686964593644703e-05,6574.62757256841
Costa Rica,2009,912.4799753467514,2144.2814786758054,1231.801503329054,9245.261067565805,7100.97958889,23.19330371533116,76.80669628466885,0.00020183144776526242,0.0004742936250112376,0.001570665690973236,0.00027246217724597523,8013.459564236751
Costa Rica,2010,836.44594751165,2636.013241446485,1799.567293934835,9682.856829678485,7046.843588232,27.22350735752862,72.77649264247138,0.00018274982466935766,0.0005759259867700427,0.0015396206222923312,0.00039317616210068494,7883.28953574365
Costa Rica,2011,1017.3430943165722,2556.9882822672935,1539.6451879507213,9423.001384945293,6866.013102678,27.13560337953976,72.86439662046024,0.0002195862495826834,0.0005519076801785654,0.0014819799487757392,0.000332321430595882,7883.356196994572
Costa Rica,2012,1195.1167611076999,2716.440823502403,1521.324062394703,8683.828003021403,5967.387179519,31.28160556101825,68.71839443898176,0.0002549310497243387,0.0005794455681532429,0.0012729068215697524,0.0003245145184289042,7162.5039406267
Costa Rica,2013,2432.762891552582,2802.202497910448,369.43960635786607,7065.189027749448,4262.986529839,39.662102272202965,60.33789772779704,0.0005130246502641464,0.0005909326229250207,0.0008989849282663433,7.790797266087433e-05,6695.749421391582
Cote d'Ivoire,2005,640.7314261453721,36236.71993087828,35595.98850473291,78545.87459147828,42309.1546606,46.134466156685626,53.865533843314374,3.490773228795272e-05,0.001974215196452099,0.002305047924848815,0.0019393074641641465,42949.88608674537
Cote d'Ivoire,2006,852.593282547612,44323.39679655845,43470.80351401084,95632.97590215346,51309.579105595,46.347398874116166,53.652601125883834,4.5459519197419994e-05,0.002363284286673338,0.0027357813439400163,0.002317824767475918,52162.172388142615
Cote d'Ivoire,2007,779.346715081796,40735.736933101834,39956.39021802004,85167.44296501084,44431.706031909,47.83017490596402,52.169825094035986,4.065237677125846e-05,0.0021248623928382367,0.0023176519760006783,0.002084210016066978,45211.0527469908
Cote d'Ivoire,2008,824.2928764422759,33021.08315642584,32196.790279983565,70713.56400642084,37692.480849995,46.696957819050816,53.30304218094919,4.20428887300967e-05,0.0016842335589322575,0.0019224972380901255,0.0016421906702021609,38516.77372643728
Cote d'Ivoire,2009,1303.8017844400674,29721.250779104223,28417.448994664155,63308.707930498225,33587.457151394,46.94654456024107,53.05345543975892,6.499834410688805e-05,0.0014816915488859975,0.0016744332793954834,0.0014166932047791094,34891.25893583407
Cote d'Ivoire,2010,1633.363777626073,17204.572562788402,15571.20878516233,50786.947942750405,33582.375379962,33.87597258685885,66.12402741314115,7.954822858939624e-05,0.0008378986296590076,0.0016355318453203137,0.0007583504010696113,35215.739157588076
Cote d'Ivoire,2011,1318.6345390754323,8789.247670412467,7470.613131337035,32018.294218449468,23229.046548037,27.450705557412107,72.5492944425879,6.270552756077e-05,0.00041795842267404384,0.0011046196465850492,0.00035525289511327383,24547.681087112433
Cote d'Ivoire,2012,1307.2222057801591,3659.592112945322,2352.3699071651627,14942.500096854323,11282.907983909,24.491163387817107,75.50883661218289,6.066840886342225e-05,0.00016984230347358433,0.0005236417127168052,0.00010917389461016209,12590.13018968916
Cote d'Ivoire,2013,819.3359063476546,4065.9301234658033,3246.5942171181487,14852.992321091804,10787.062197626,27.374484787769198,72.6255152122308,3.709416453946281e-05,0.0001840786908486872,0.0004883675388276892,0.0001469845263092244,11606.398103973655
Croatia,2005,1631.4015496348482,0.0,-1631.4015496348482,0.0,0.0,,,0.000372636260766297,0.0,0.0,-0.000372636260766297,1631.4015496348482
Croatia,2006,1706.7051742954989,0.0,-1706.7051742954989,0.0,0.0,,,0.0003904610327832301,0.0,0.0,-0.0003904610327832301,1706.7051742954989
Croatia,2007,1588.3840849779313,0.0,-1588.3840849779313,0.0,0.0,,,0.0003641412391054404,0.0,0.0,-0.0003641412391054404,1588.3840849779313
Croatia,2008,1120.2330697083967,0.0,-1120.2330697083967,0.0,0.0,,,0.0002573473626713523,0.0,0.0,-0.0002573473626713523,1120.2330697083967
Croatia,2009,903.6928756621978,0.0,-903.6928756621978,0.0,0.0,,,0.00020817619803321764,0.0,0.0,-0.00020817619803321764,903.6928756621978
Croatia,2010,818.6889584583935,0.0,-818.6889584583935,0.0,0.0,,,0.00018916103476395414,0.0,0.0,-0.00018916103476395414,818.6889584583935
Croatia,2011,733.3937890391115,0.0,-733.3937890391115,0.0,0.0,,,0.0001700426128075844,0.0,0.0,-0.0001700426128075844,733.3937890391115
Croatia,2012,915.0281007629586,0.0,-915.0281007629586,0.0,0.0,,,0.00021299536796158254,0.0,0.0,-0.00021299536796158254,915.0281007629586
Croatia,2013,741.4627994139273,0.0,-741.4627994139273,0.0,0.0,,,0.00017336048618515952,0.0,0.0,-0.00017336048618515952,741.4627994139273
Cuba,2005,2168.0798629922465,28.417933751585224,-2139.6619292406613,13986.237034671585,13957.81910092,0.20318498593394183,99.79681501406606,0.00019251286298989934,2.523346985578514e-06,0.0012393730332907122,-0.00018998951600432084,16125.898963912246
Cuba,2006,2753.547715026958,5.2970313464793435,-2748.2506836804787,12637.95618334648,12632.659152,0.04191367076790031,99.9580863292321,0.00024452070997486527,4.703872965526457e-07,0.0011218061586004795,-0.00024405032267831264,15386.206867026958
Cuba,2007,1272.3040891338078,3.1421234643639764,-1269.1619656694438,12380.278648464364,12377.136525,0.02538007062348085,99.97461992937652,0.00011308364493234448,2.7927503905110446e-07,0.0011000921273664564,-0.00011280436989329338,13649.440614133808
Cuba,2008,1610.046551164125,5.74926631537528,-1604.2972848487498,14494.339240315376,14488.589974,0.03966559785894858,99.96033440214104,0.00014328081793753893,5.11637119816257e-07,0.0012893645967784995,-0.0001427691808177227,16098.636525164125
Cuba,2009,640.6075463472498,2.4026298527169274,-638.2049164945329,13335.430876852717,13333.028247,0.018016889554632598,99.98198311044537,5.705954808472876e-05,2.1400461857280908e-07,0.0011875860200409726,-5.684554346615595e-05,13973.63579334725
Cuba,2010,1742.8678737292703,10.29821932876439,-1732.569654400506,12486.526985328765,12476.228766,0.08247464920281228,99.91752535079719,0.00015525279473804296,9.173542961664342e-07,0.0011113690331373597,-0.00015433544044187654,14219.09663972927
Cuba,2011,1829.3824057452675,4.575680715728595,-1824.806725029539,13300.236428715729,13295.660748,0.03440300283572044,99.96559699716427,0.00016279989372121274,4.071977143124139e-07,0.0011832037686215183,-0.00016239269600690033,15125.043153745268
Cuba,2012,2118.81716592269,3.0666217373418476,-2115.750544185348,13798.620619737341,13795.553998,0.022224118061158937,99.97777588193884,0.0001882221876097264,2.724190936609974e-07,0.0012255089276006041,-0.0001879497685160654,15914.37116392269
Cuba,2013,2297.5679574174083,0.2282109273965034,-2297.3397464900117,11597.686139927397,11597.457929,0.0019677280850948432,99.99803227191491,0.00020363094544158543,2.022608591655618e-08,0.001027870063724187,-0.00020361071935566885,13895.025886417408
Cyprus,2005,597.209589407185,8.766681997127883,-588.4429074100572,62.11922570214388,53.352543705016,14.112671074110514,85.88732892588948,0.0005809431803571839,8.527900775416229e-06,5.189936158075486e-05,-0.0005724152795817676,650.5621331122011
Cyprus,2006,539.9317347170005,11.765897927619292,-528.1658367893812,57.699142474594794,45.9332445469755,20.391807266112963,79.60819273388704,0.0005161871268804976,1.1248468382045212e-05,4.391323570456549e-05,-0.0005049386584984524,585.864979263976
Cyprus,2007,599.9141011466854,14.31299305500508,-585.6011080916803,210.70396402802808,196.390970973023,6.792939620775787,93.20706037922422,0.0005638290424310953,1.3452061141922067e-05,0.00018457798023780358,-0.0005503769812891733,796.3050721197085
Cyprus,2008,705.9332003126915,28.19729651131658,-677.7359038013749,229.03962011421658,200.8423236029,12.311099929896523,87.68890007010349,0.0006524336416937999,2.6060347977187227e-05,0.00018562137116719037,-0.0006263732937166126,906.7755239155915
Cyprus,2009,667.9000148992069,24.671686472127732,-643.2283284270792,224.16575973082774,199.4940732587,11.006001318735223,88.99399868126477,0.0006082878095621192,2.2469659810680994e-05,0.00018168859131029145,-0.0005858181497514382,867.3940881579069
Cyprus,2010,493.1122982489759,36.99837676216137,-456.11392148681455,231.66964059778138,194.67126383562,15.970317330615174,84.02968266938483,0.00044304788701615087,3.3242027638959004e-05,0.00017490679589902966,-0.00040980585937719187,687.7835620845959
Cyprus,2011,453.94235007556455,67.1421285102256,-386.8002215653389,238.0097590950556,170.86763058483,28.209821633158572,71.79017836684143,0.0004035043111782796,5.968189200908942e-05,0.00015188233829762667,-0.00034382241916919016,624.8099806603946
Cyprus,2012,484.0977319244495,31.36300867988394,-452.73472324456554,90.71200414380394,59.34899546392,34.57426497838675,65.42573502161325,0.00042651782548409645,2.763260676641757e-05,5.228986384486343e-05,-0.00039888521871767887,543.4467273883695
Cyprus,2013,400.2523007941369,32.461108540155784,-367.7911922539811,75.54118266550579,43.08007412535,42.97140631738935,57.02859368261065,0.0003498708923025672,2.837509487775855e-05,3.765740745222902e-05,-0.0003214957974248086,443.3323749194869
Democratic Republic of Congo,2005,1003.1935063352357,302.1159670674824,-701.0775392677533,64961.23823162748,64659.12226456,0.4650711336354918,99.53492886636451,1.8311128871157518e-05,5.514473899672953e-06,0.00118021250437265,-1.2796654971484564e-05,65662.31577089523
Democratic Republic of Congo,2006,1020.9209188087407,360.8120950605953,-660.1088237481454,73821.3104887606,73460.4983937,0.48876414232111126,99.5112358576789,1.8044485821498474e-05,6.377250787595802e-06,0.0012983933400562058,-1.1667235033902671e-05,74481.41931250875
Democratic Republic of Congo,2007,1988.5943699669297,610.2689082106954,-1378.3254617562343,76617.6600020107,76007.3910938,0.7965120680985035,99.2034879319015,3.401981677843996e-05,1.0440156502731984e-05,0.0013002940961063401,-2.3579660275707982e-05,77995.98546376693
Democratic Republic of Congo,2008,2258.7507675745,821.0553853730671,-1437.695382201433,79806.01833857306,78984.9629532,1.0288138695126732,98.97118613048733,3.73897264997186e-05,1.3591156997451907e-05,0.0013074599485722797,-2.379856950226669e-05,81243.7137207745
Democratic Republic of Congo,2009,1405.2493267480604,3127.3147043742792,1722.0653776262188,94308.23462287428,91180.9199185,3.316056881861889,96.68394311813812,2.2502351146504515e-05,5.007789883543818e-05,0.0014600861489935787,2.757554768893367e-05,92586.16924524806
Democratic Republic of Congo,2010,1543.5041238878912,1720.1722960434709,176.66817215557967,112983.45874954347,111263.2864535,1.522499235801118,98.47750076419888,2.390657524143317e-05,2.6642901555719453e-05,0.0017233022497599281,2.7363263142862843e-06,112806.79057738789
Democratic Republic of Congo,2011,1682.1204482836038,340.85092055735004,-1341.2695277262537,113191.68467025735,112850.8337497,0.30112717338759887,99.6988728266124,2.5198418819318458e-05,5.105998360532545e-06,0.001690522563848401,-2.0092420458785915e-05,114532.9541979836
Democratic Republic of Congo,2012,1787.079339434713,349.19138261799526,-1437.8879568167176,103750.09488771799,103400.9035051,0.3365696995225908,99.6634303004774,2.58918204522495e-05,5.0592049176047186e-06,0.0014981078730400893,-2.0832615534644783e-05,105187.98284453471
Democratic Republic of Congo,2013,2138.80815867371,608.311132304254,-1530.4970263694559,96523.64379660426,95915.3326643,0.6302198180438507,99.36978018195614,2.9972507443682086e-05,8.524658869998934e-06,0.0013441238339144328,-2.144784857368315e-05,98054.14082297371
Denmark,2005,5967.090391882574,0.0,-5967.090391882574,0.0,0.0,,,0.0011005330859244881,0.0,0.0,-0.0011005330859244881,5967.090391882574
Denmark,2006,5191.716871511955,0.0,-5191.716871511955,0.0,0.0,,,0.0009536584995429748,0.0,0.0,-0.0009536584995429748,5191.716871511955
Denmark,2007,4730.60381099486,0.0,-4730.60381099486,0.0,0.0,,,0.0008648270221197186,0.0,0.0,-0.0008648270221197186,4730.60381099486
Denmark,2008,3985.135589593306,0.0,-3985.135589593306,0.0,0.0,,,0.0007248336830835406,0.0,0.0,-0.0007248336830835406,3985.135589593306
Denmark,2009,4432.20328821127,0.0,-4432.20328821127,0.0,0.0,,,0.0008020635700708052,0.0,0.0,-0.0008020635700708052,4432.20328821127
Denmark,2010,4020.9575960294637,0.0,-4020.9575960294637,0.0,0.0,,,0.0007238447517604796,0.0,0.0,-0.0007238447517604796,4020.9575960294637
Denmark,2011,4341.193227885779,0.0,-4341.193227885779,0.0,0.0,,,0.0007775735675955184,0.0,0.0,-0.0007775735675955184,4341.193227885779
Denmark,2012,4052.355998732073,0.0,-4052.355998732073,0.0,0.0,,,0.0007222163604940426,0.0,0.0,-0.0007222163604940426,4052.355998732073
Denmark,2013,2959.179475920687,0.0,-2959.179475920687,0.0,0.0,,,0.0005248633337922466,0.0,0.0,-0.0005248633337922466,2959.179475920687
Djibouti,2005,397.7590565474455,0.0,-397.7590565474455,0.0,0.0,,,0.0005079936865229189,0.0,0.0,-0.0005079936865229189,397.7590565474455
Djibouti,2006,1366.587473773464,0.0,-1366.587473773464,0.0,0.0,,,0.0017189779544320302,0.0,0.0,-0.0017189779544320302,1366.587473773464
Djibouti,2007,1456.1584044232563,0.0,-1456.1584044232563,0.0,0.0,,,0.0018088924278549768,0.0,0.0,-0.0018088924278549768,1456.1584044232563
Djibouti,2008,1135.0944489883334,0.0,-1135.0944489883334,0.0,0.0,,,0.0013910471188582517,0.0,0.0,-0.0013910471188582517,1135.0944489883334
Djibouti,2009,1464.7568636923972,0.0,-1464.7568636923972,0.0,0.0,,,0.0017690300286140063,0.0,0.0,-0.0017690300286140063,1464.7568636923972
Djibouti,2010,1454.1649202408128,0.0,-1454.1649202408128,0.0,0.0,,,0.001731148714572396,0.0,0.0,-0.001731148714572396,1454.1649202408128
Djibouti,2011,2598.7994765574495,0.0,-2598.7994765574495,0.0,0.0,,,0.0030430907219642267,0.0,0.0,-0.0030430907219642267,2598.7994765574495
Djibouti,2012,4310.76149152313,0.0,-4310.76149152313,0.0,0.0,,,0.004966315082399919,0.0,0.0,-0.004966315082399919,4310.76149152313
Djibouti,2013,3679.354354821133,0.0,-3679.354354821133,0.0,0.0,,,0.004166879224032993,0.0,0.0,-0.004166879224032993,3679.354354821133
Dominica,2005,6.623912702171776,0.0,-6.623912702171776,0.0,0.0,,,9.329454510101092e-05,0.0,0.0,-9.329454510101092e-05,6.623912702171776
Dominica,2006,5.1428391298865765,0.0,-5.1428391298865765,0.0,0.0,,,7.243435394206446e-05,0.0,0.0,-7.243435394206446e-05,5.1428391298865765
Dominica,2007,1.7636065100445744,0.0,-1.7636065100445744,0.0,0.0,,,2.4839528310486962e-05,0.0,0.0,-2.4839528310486962e-05,1.7636065100445744
Dominica,2008,2.1941716913083136,0.0,-2.1941716913083136,0.0,0.0,,,3.090382663814526e-05,0.0,0.0,-3.090382663814526e-05,2.1941716913083136
Dominica,2009,2.701826305288045,0.0,-2.701826305288045,0.0,0.0,,,3.805389162377528e-05,0.0,0.0,-3.805389162377528e-05,2.701826305288045
Dominica,2010,1.7783755346300025,0.0,-1.7783755346300025,0.0,0.0,,,2.504754274126764e-05,0.0,0.0,-2.504754274126764e-05,1.7783755346300025
Dominica,2011,2.2188355659985595,0.0,-2.2188355659985595,0.0,0.0,,,3.1251205154909285e-05,0.0,0.0,-3.1251205154909285e-05,2.2188355659985595
Dominica,2012,0.6779192406687001,0.0,-0.6779192406687001,0.0,0.0,,,9.548158319277466e-06,0.0,0.0,-9.548158319277466e-06,0.6779192406687001
Dominica,2013,0.8473112757999801,0.0,-0.8473112757999801,0.0,0.0,,,1.1933961630985635e-05,0.0,0.0,-1.1933961630985635e-05,0.8473112757999801
Dominican Republic,2005,1372.6471537050202,141.0663229933507,-1231.5808307116695,11065.90519544335,10924.83887245,1.2747834045373723,98.72521659546263,0.0001508900905468858,1.5506905902314027e-05,0.0012009276544410244,-0.00013538318464457178,12297.48602615502
Dominican Republic,2006,979.1834447569745,126.48746858296909,-852.6959761740054,11925.186113752969,11798.69864517,1.0606750064646353,98.93932499353537,0.00010621362889217643,1.3720302482153063e-05,0.0012798241289912137,-9.249332641002337e-05,12777.882089926974
Dominican Republic,2007,874.53026581021,131.95120400416636,-742.5790618060437,12600.127208174166,12468.17600417,1.0472212051840617,98.95277879481594,9.364281676948388e-05,1.4129050648267091e-05,0.0013350654250101723,-7.95137661212168e-05,13342.70626998021
Dominican Republic,2008,906.838043932994,212.8211742710264,-694.0168696619676,12968.257843521027,12755.43666925,1.6410930198874196,98.35890698011258,9.588052906882998e-05,2.2501710115354875e-05,0.0013486399523419327,-7.33788189534751e-05,13662.274713182995
Dominican Republic,2009,891.3523519412174,386.56517903379245,-504.787172907425,13032.140605123792,12645.57542609,2.966244692616409,97.0337553073836,9.307218877949435e-05,4.036391135363814e-05,0.0013204109247248615,-5.270827742585622e-05,13536.927778031217
Dominican Republic,2010,1653.9776468651544,310.42155945386,-1343.5560874112944,12259.13853913386,11948.71697968,2.53216454372325,97.46783545627676,0.00017060109818103707,3.20187271226261e-05,0.0012324617823290358,-0.00013858237105841096,13602.694626545155
Dominican Republic,2011,1525.6515109388292,246.50572281092172,-1279.1457881279075,11265.808442190923,11019.30271938,2.18808729152315,97.81191270847684,0.0001554724865931753,2.512032230825657e-05,0.001122929045081015,-0.00013035216428491873,12544.95423031883
Dominican Republic,2012,3462.847271339502,205.99857696148865,-3256.8486943780135,10180.94691352149,9974.94833656,2.0233734515195088,97.9766265484805,0.00034869069291506416,2.074298428773423e-05,0.0010044253687000303,-0.0003279477086273299,13437.795607899503
Dominican Republic,2013,2134.5279251039356,161.400804833429,-1973.1271202705066,9578.922634419429,9417.521829586,1.6849578078173024,98.3150421921827,0.00021243311356528022,1.6062978188040306e-05,0.0009372533667979697,-0.0001963701353772399,11552.049754689935
Ecuador,2005,2244.1017084642863,0.0597712752296502,-2244.0419371890566,12543.818941275229,12543.75917,0.00047649982441131864,99.99952350017558,0.00016231026388429672,4.3231068443259225e-09,0.000907258727759294,-0.00016230594077745237,14787.860878464286
Ecuador,2006,2774.657866000889,0.0,-2774.657866000889,12543.81894,12543.81894,0.0,100.0,0.00019735812404871535,0.0,0.000892226967778647,-0.00019735812404871535,15318.476806000888
Ecuador,2007,2676.7356159144983,4027.3291989826685,1350.5935830681701,22119.781199992667,18092.45200101,18.206912457994854,81.79308754200515,0.00018722358648069512,0.00028169050842712936,0.0012654719172560675,9.446692194643422e-05,20769.187616924497
Ecuador,2008,3437.2833839880914,7246.070453449443,3808.787069461352,28326.276689389444,21080.20623594,25.580737394137305,74.4192626058627,0.00023646693615768377,0.0004984913630606386,0.0014502068131494223,0.00026202442690295485,24517.489619928092
Ecuador,2009,4129.090051978506,7017.7849847841935,2888.694932805687,20808.130573234193,13790.34558845,33.7261675674569,66.2738324325431,0.00027948355570451514,0.00047500913664438833,0.0009334198990422364,0.00019552558093987324,17919.435640428506
Ecuador,2010,3341.4779537550385,5399.054914017168,2057.5769602621294,21490.237059387167,16091.18214537,25.123291563034677,74.87670843696532,0.00022260195548298172,0.00035967323389628724,0.0010719593728179336,0.00013707127841330554,19432.660099125038
Ecuador,2011,3557.140027622947,7393.162973156639,3836.022945533692,25194.60812615664,17801.445153,29.34422689226579,70.6557731077342,0.000233346892391954,0.000484988387113398,0.0011677673283258987,0.00025164149472144397,21358.585180622948
Ecuador,2012,2687.158391763569,3934.9977621146554,1247.8393703510865,13779.434285164656,9844.43652305,28.557034205324307,71.4429657946757,0.0001736563520591682,0.0002542973867206059,0.0006361920979093965,8.064103466143766e-05,12531.59491481357
Ecuador,2013,1861.3624754052398,469.30539787382077,-1392.057077531419,4732.819444429821,4263.514046556,9.915979330801614,90.08402066919838,0.0001185052827023136,2.9878741826817393e-05,0.000271440379866047,-8.862654087549622e-05,6124.87652196124
Egypt,2005,33345.75037693067,10.664186141316733,-33335.086190789356,102.52949299151673,91.8653068502,10.401091266684686,89.59890873331531,0.00044152521551997606,1.412026129616643e-07,1.2163723697129389e-06,-0.0004413840129070144,33437.615683780874
Egypt,2006,43026.19822253586,6.712284563259303,-43019.4859379726,79.2263512831793,72.51406671992,8.47228788723027,91.52771211276973,0.0005596976640025998,8.731540655175095e-08,9.432846829867055e-07,-0.0005596103485960481,43098.71228925578
Egypt,2007,32999.073146141374,8.308146905871979,-32990.7649992355,86.65598883787197,78.347841932,9.587504588304926,90.41249541169508,0.00042181042471292276,1.0619883047694011e-07,1.0014807486961856e-06,-0.0004217042258824458,33077.420988073376
Egypt,2008,24416.45691736247,4.325408786745953,-24412.131508575723,91.04797198464595,86.7225631979,4.750692071950133,95.24930792804986,0.00030660074485612624,5.431474191001498e-08,1.0889869305075594e-06,-0.0003065464301142162,24503.17948056037
Egypt,2009,12113.844879341805,8.474729435045305,-12105.37014990676,78.3701463382453,69.8954169032,10.813721590448996,89.186278409551,0.00014930479915377834,1.0445220231768416e-07,8.614705971923338e-07,-0.00014920034695146064,12183.740296245005
Egypt,2010,37429.91299228116,10.034428070833542,-37419.87856421033,89.47114794791354,79.43671987708,11.215266933509312,88.78473306649069,0.0004522651127014072,1.212458533709542e-07,9.59832769989246e-07,-0.0004521438668480363,37509.34971215824
Egypt,2011,28909.84133957946,9.634051331175968,-28900.207288248283,104.17733056650597,94.54327923533,9.247742554725633,90.75225744527437,0.000342010923346774,1.1397332668286585e-07,1.118471521434419e-06,-0.00034189695002009114,29004.38461881479
Egypt,2012,42119.3540930024,9.845871971249977,-42109.50822103115,191.15972637609997,181.31385440485,5.150599531555393,94.84940046844461,0.0004873684257828146,1.1392784211485475e-07,2.0980057671061768e-06,-0.00048725449794069975,42300.66794740725
Egypt,2013,41038.2246317709,19.350205351399637,-41018.8744264195,201.68125358621265,182.331048234813,9.594449165364797,90.4055508346352,0.0004642070542590453,2.1888134552796378e-07,2.0624517644342853e-06,-0.0004639881729135173,41220.55568000571
El Salvador,2005,4263.078226359984,128.93831850706374,-4134.13990785292,4296.105584656364,4167.1672661493,3.00128374329462,96.99871625670538,0.0007044081669464613,2.1305075761246486e-05,0.0006885603546181924,-0.0006831030911852149,8430.245492509284
El Salvador,2006,4280.101684915857,108.88655381040871,-4171.215131105448,3182.810034820409,3073.92348101,3.421082396347059,96.57891760365294,0.0007040798955281883,1.791191870544641e-05,0.0005056626881082415,-0.0006861679768227418,7354.025165925857
El Salvador,2007,4697.289841572983,46.2059391048283,-4651.083902468155,2939.3651277907284,2893.1591886859,1.5719700376100396,98.42802996238996,0.000769290835501635,7.567300868789437e-06,0.00047382233683031445,-0.0007617235346328457,7590.449030258884
El Salvador,2008,5301.467764669807,70.75380256750714,-5230.7139621023,2404.985337673807,2334.2315351063,2.9419639886845586,97.05803601131544,0.0008645576915638955,1.1538454430448e-05,0.00038066398158941614,-0.0008530192371334474,7635.699299776107
El Salvador,2009,5743.178692849789,67.42418316496014,-5675.754509684828,1672.73797769949,1605.31379453453,4.0307677630233725,95.96923223697664,0.0009326370076079553,1.0949039162871085e-05,0.00026068752753077786,-0.0009216879684450841,7348.492487384318
El Salvador,2010,4968.021941126104,85.4006104178768,-4882.621330708227,2105.4510625586768,2020.0504521408,4.056166962821382,95.94383303717862,0.0008033670668056443,1.380993053329185e-05,0.000326657576348771,-0.0007895571362723524,6988.072393266904
El Salvador,2011,4389.748689785439,166.25117489529202,-4223.497514890147,2607.136178703292,2440.885003808,6.376773727944666,93.62322627205533,0.0007067700353864818,2.676721540738883e-05,0.00039299388243567863,-0.0006800028199790931,6830.633693593439
El Salvador,2012,3602.102261718522,165.6764922199891,-3436.425769498533,2516.295984149989,2350.61949193,6.584141661536491,93.41585833846351,0.0005774450563832194,2.6559232481562854e-05,0.0003768226181356204,-0.0005508858239016565,5952.721753648522
El Salvador,2013,3239.938935997133,682.3737455751036,-2557.5651904220294,2468.1496257821036,1785.775880207,27.647179022174317,72.35282097782569,0.0005170665394186296,0.00010890101269950584,0.0002849945547729014,-0.00040816552671912377,5025.714816204133
Equatorial Guinea,2005,282.2279090514494,0.0,-282.2279090514494,301.3961108,301.3961108,0.0,100.0,0.00037630387873526585,0.0,0.00040186148106666664,-0.00037630387873526585,583.6240198514494
Equatorial Guinea,2006,161.80836800291968,0.0,-161.80836800291968,272.8856759,272.8856759,0.0,100.0,0.00020638822449352,0.0,0.0003480684641581633,-0.00020638822449352,434.6940439029197
Equatorial Guinea,2007,284.6623736248669,0.0,-284.6623736248669,257.882173,257.882173,0.0,100.0,0.0003463045907845096,0.0,0.00031372527128953776,-0.0003463045907845096,542.5445466248669
Equatorial Guinea,2008,282.46515732126176,0.0,-282.46515732126176,265.2200915,265.2200915,0.0,100.0,0.00032806638480982784,0.0,0.0003080372723577236,-0.00032806638480982784,547.6852488212618
Equatorial Guinea,2009,194.47879173924247,0.0,-194.47879173924247,273.0989858,273.0989858,0.0,100.0,0.00021560841656235308,0.0,0.0003027704942350332,-0.00021560841656235308,467.57777753924245
Equatorial Guinea,2010,128.46672076045488,0.24987549510001372,-128.21684526535486,250.81946919510003,250.5695937,0.09962364401052454,99.90037635598948,0.00013608762792421066,2.646986176906925e-07,0.00026543389163135597,-0.00013582292930652,379.0363144604549
Equatorial Guinea,2011,194.2103533298927,0.0,-194.2103533298927,217.4169271,217.4169271,0.0,100.0,0.00019676834177294095,0.0,0.00022028057456940223,-0.00019676834177294095,411.6272804298927
