Entity,Year,Primary energy consumption (TWh),Annual change primary energy consumption (%),Annual change primary energy consumption (TWh),Energy consumption per capita (kWh),Energy consumption per GDP (kWh per $)
Africa,1965,697.56759138696,,,2178.8977374636593,
Africa,1966,733.585385756728,5.1633411320263,36.01779436976801,2234.7898251523857,
Africa,1967,739.6448733820921,0.8260098610216371,6.059487625364113,2197.197690659834,
Africa,1968,780.2030527730541,5.483466573019835,40.55817939096198,2259.6242260572694,
Africa,1969,799.062885638686,2.417298009614166,18.859832865631915,2255.869648636362,
Africa,1970,871.4357452035941,9.057217005775575,72.37285956490814,2397.690302886779,
Africa,1971,947.1737735717461,8.691177609481372,75.73802836815196,2539.4488063073645,
Africa,1972,1004.3818871159782,6.0398751676266516,57.208113544232106,2623.5165922393094,
Africa,1973,1087.447580235146,8.270329660930663,83.0656931191678,2766.7324275021274,
Africa,1974,1139.755914026224,4.810193589264045,52.308333791077985,2823.6520833794725,
Africa,1975,1206.393846503194,5.846684509981559,66.63793247697004,2909.251397429753,
Africa,1976,1320.884160317594,9.490293252593851,114.4903138144,3099.6192843677113,
Africa,1977,1389.142741591082,5.167643259275367,68.25858127348806,3171.160507748566,
Africa,1978,1442.5123612311882,3.84191041296289,53.369619640106066,3202.707705151793,
Africa,1979,1581.4618732240422,9.63246594810878,138.949511992854,3414.3275096377297,
Africa,1980,1698.1218648852941,7.37671856884059,116.65999166125198,3564.592414384077,
Africa,1981,1890.6990331135719,11.340597645580996,192.57716822827774,3858.537957064783,
Africa,1982,2018.568160408792,6.763060913224628,127.8691272952201,4004.825516703239,
Africa,1983,2072.9952000615,2.696319139487735,54.42703965270789,3998.2163247598746,
Africa,1984,2140.575941070494,3.2600529420902413,67.58074100899421,4013.4921545686775,
Africa,1985,2223.613023888996,3.879193502332612,83.03708281850186,4053.0581648298235,
Africa,1986,2276.828849794956,2.3932143468420763,53.21582590596017,4034.5915517512954,
Africa,1987,2346.82082328849,3.0740990259253476,69.9919734935338,4043.2870165404775,
Africa,1988,2516.7485381194424,7.240762189626415,169.92771483095248,4216.725565290431,
Africa,1989,2524.505600436198,0.3082176148814675,7.757062316755764,4114.843068165249,
Africa,1990,2607.462880690858,3.2860802622234786,82.95728025465996,4136.531791078527,
Africa,1991,2605.202313604628,-0.08669604092814698,-2.260567086229912,4024.4480733653645,
Africa,1992,2649.3224391784784,1.6935393210519845,44.120125573850146,3986.869220087039,
Africa,1993,2659.1030267251645,0.3691731667708531,9.780587546686093,3899.727158622817,
Africa,1994,2737.4625371905004,2.9468399560975245,78.35951046533592,3913.763867781757,
Africa,1995,2848.3106869800604,4.049302895787754,110.84814978956001,3971.043851608681,
Africa,1996,2924.5361451826,2.6761637538690763,76.22545820253981,3977.0072790567156,
Africa,1997,2980.7956429679402,1.9237067005655861,56.259497785340045,3954.684129290133,
Africa,1998,3027.18059396476,1.5561265028767535,46.38495099681995,3919.0000288913666,
Africa,1999,3119.0660841397603,3.03534881130616,91.88549017500009,3940.6826549704865,
Africa,2000,3192.7249125112203,2.3615667762222126,73.65882837146,3936.8531469316536,
Africa,2001,3317.6087540848803,3.9115127358539947,124.88384157365999,3992.7751493393134,
Africa,2002,3354.4589113427605,1.1107445147806372,36.850157257880255,3940.4050924461726,
Africa,2003,3513.65551369994,4.745820609662932,159.19660235717947,4028.2758042436785,
Africa,2004,3765.0854509548403,7.15579362503127,251.42993725490032,4212.244675247089,
Africa,2005,3790.9693938842,0.687472921040766,25.88394292935982,4137.91727164961,
Africa,2006,3858.3107199794404,1.776361639950963,67.34132609524022,4108.038442635891,
Africa,2007,3995.21762394932,3.5483638801026673,136.90690396987975,4148.625428672775,
Africa,2008,4249.562038535801,6.36622178130708,254.34441458648053,4302.813660396872,
Africa,2009,4324.8545571031,1.771771252767529,75.29251856729934,4269.159039961221,
Africa,2010,4465.14491100196,3.243816689013257,140.2903538988603,4296.283773565732,
Africa,2011,4480.5906205807405,0.34591731929511926,15.445709578780225,4201.56477134102,
Africa,2012,4637.0761679913,3.4925205327122066,156.48554741055978,4237.314990362894,
Africa,2013,4760.60805570562,2.664003851544061,123.53188771431996,4239.018106681179,
Africa,2014,4904.36961238144,3.019815010889637,143.76155667581952,4255.6618497108475,
Africa,2015,4974.62095747136,1.4324235455779322,70.2513450899205,4207.084500078212,
Africa,2016,5105.05152292684,2.6219196712784054,130.43056545548006,4208.473927858552,
Africa,2017,5220.23925396584,2.2563480607725728,115.18773103900003,4195.5852374848955,
Africa,2018,5387.10228745616,3.196463329981536,166.86303349032005,4222.12831838733,
Africa,2019,5519.687835191181,2.461166331364173,132.58554773502055,4219.738357749454,
Algeria,1965,24.760982864326,,,1972.8294848479006,
Algeria,1966,29.768930204014005,20.225155710208618,5.007947339688005,2307.132465629234,
Algeria,1967,28.173952539144004,-5.3578602050500805,-1.594977664870001,2122.33164136678,
Algeria,1968,30.24411447305,7.347786687117397,2.0701619339059967,2213.4158718567037,
Algeria,1969,33.474522057374,10.68111148436024,3.230407584324002,2380.495097238942,
Algeria,1970,36.65498626841,9.50114898006551,3.1804642110359964,2534.0467520504667,0.415376126027816
Algeria,1971,39.67373868341,8.235584629318549,3.0187524150000016,2667.6801158828675,0.4625022255301599
Algeria,1972,44.559174813978004,12.314030118393916,4.885436130568003,2915.031716209473,0.45634313994618236
Algeria,1973,53.11595388161801,19.203181170571824,8.556779067640008,3381.0282547178876,0.5010939045435662
Algeria,1974,58.819913444781996,10.738693643489228,5.703959563163984,3642.3254346883396,0.4171625067005815
Algeria,1975,70.31095485983,19.535971309844548,11.49104141504801,4233.559420750843,0.4565646419469481
Algeria,1976,82.032463681474,16.67095667383791,11.721508821643994,4801.150865121971,0.5361598933429673
Algeria,1977,90.16446796485,9.913153791103934,8.132004283376006,5127.934252678724,0.5272775904377194
Algeria,1978,113.316759820002,25.677844474364075,23.152291855152,6259.9027632306925,0.5871334705699586
Algeria,1979,148.48817934600402,31.038144385587852,35.17141952600201,7962.686580116046,0.7070865683143048
Algeria,1980,177.0970305664,19.266753317603992,28.60885122039599,9213.246830007285,0.8086622400292238
Algeria,1981,215.12076154091602,21.470563821938036,38.02373097451601,10851.531554727402,0.9038687459702354
Algeria,1982,248.02647175435206,15.296389794147025,32.90571021343604,12126.654855246274,1.0123529459361307
Algeria,1983,270.924765628528,9.232197560288903,22.89829387417595,12838.819336012133,1.0666329355453859
Algeria,1984,260.11540003659803,-3.9898034300603458,-10.809365591929975,11951.635730407923,0.9928068703686947
Algeria,1985,262.18101724464606,0.7941156916343228,2.0656172080480246,11687.812822960326,0.9297199193072555
Algeria,1986,277.44597056771005,5.822295406238354,15.264953323063992,12009.608283599258,1.1370736498676641
Algeria,1987,285.07890306294,2.751141953733005,7.632932495229966,11991.204806214353,1.2614110754997345
Algeria,1988,305.38927625567,7.124474303258355,20.31037319272997,12493.935943037679,1.519349633112786
Algeria,1989,297.028006511104,-2.7379054847904816,-8.36126974456596,11830.957002752491,1.448917104932215
Algeria,1990,314.94978779296207,6.033700825847221,17.921781281858046,12226.78628025009,1.5069367836983831
Algeria,1991,312.04282463406,-0.9229925758238555,-2.9069631589020446,11819.803963411365,1.575973861788182
Algeria,1992,320.19147948631206,2.611389914768325,8.148654852252037,11846.658261296141,1.5393821129149616
Algeria,1993,297.9319605676,-6.951939806275709,-22.259518918712047,10780.574633362281,1.5357317555030927
Algeria,1994,301.89159845753,1.329040993918995,3.9596378899299793,10700.063743444034,1.5642051733550777
Algeria,1995,313.110494377084,3.716200111853163,11.21889591955403,10887.770164026844,1.5655524718854201
Algeria,1996,309.900787642654,-1.0251035312040746,-3.2097067344300285,10589.10639112465,1.4971052543123382
Algeria,1997,297.846551054828,-3.8897082771295555,-12.054236587825983,10014.005011425477,1.4818236370886966
Algeria,1998,308.310706926146,3.513270788014511,10.464155871317985,10211.33067022641,1.4611881844841044
Algeria,1999,311.398043840458,1.0013719423151768,3.0873369143120044,10168.76347322137,1.4090409223550135
