Entity,Year,% global domestic CO2,% global domestic RPKs,% global international CO2,% global international RPKs,% global total CO2,% global total RPKs,Domestic RPKs (billions),Domestic aviation CO2 (Mt),International RPKs (billions),International aviation CO2 (Mt),Total RPKs (billions),Total aviation CO2 (Mt),Per capita total RPKs,Per capita domestic RPKs,Per capita international RPKs,Per capita aviation CO2,Per capita domestic aviation CO2,Per capita international aviation CO2,Inbound-outbound flight ratio,Per capita international RPKs - adjusted,Per capita international CO2 - adjusted,Per capita total RPKs - adjusted,Per capita aviation CO2 - adjusted
Brazil,2018,0.012021468707756151,0.011232137603155449,0.007805282622711113,0.008278772526179281,0.019826751330467265,0.01951091012933473,95.5029552218503,8.977614819598621,70.3915202781586,5.828973368253788,165.8944755000089,14.806588187852409,791.976291650885,455.92884326215835,336.04744838872665,0.07068630085283653,0.04285892023387701,0.027827380618959525,1.6051955897900618,539.4218821137874,0.04466838864496327,995.3507253759458,0.08752730887884028
Brunei,2018,0.0,0.0,0.00022759749295987858,0.0002489410325079021,0.00022759749295987858,0.0002489410325079021,0.0,0.0,2.1166589228576,0.16996946674093075,2.1166589228576,0.16996946674093075,4933.936883117948,0.0,4933.936883117948,0.3961992231723327,0.0,0.3961992231723327,,,,,
Bulgaria,2018,2.5095513057978236e-05,1.2416794968959113e-05,0.0008873318222468258,0.0009798495774939904,0.0009124273353048042,0.0009922663724629495,0.105575684328,0.01874129155195287,8.331319792349094,0.6626580753951368,8.436895476677094,0.6813993669470897,1196.383363113598,14.971027272830405,1181.4123358407676,0.09662498113259921,0.0026575853023188983,0.09396739583028031,0.7224199288256228,853.4758155718001,0.06788391940764023,868.4468428446305,0.07054150470995912
Cambodia,2018,4.596757212573972e-05,2.3380106154600477e-05,0.0007700515710284911,0.0008034289692427517,0.0008160191431542307,0.0008268090753973523,0.19879290212199993,0.03432851399186792,6.831276786706399,0.5750733595022567,7.030069688828399,0.6094018734941246,432.6196731586707,12.233409361353841,420.3862637973168,0.03750165375348459,0.0021125239379611027,0.03538912981552349,0.3217223028543783,135.24763687722094,0.011385472340262756,147.48104623857478,0.013497996278223859
Canada,2018,0.008353676530462895,0.007421359188368112,0.014621144513221765,0.015880673263124718,0.02297482104368466,0.02330203245149283,63.10123320185059,6.238513116923062,135.02783540641113,10.919048816115371,198.12906860826172,17.157561933038433,5344.007244996945,1701.9887579730437,3642.018487023901,0.46277982287359226,0.16826738009232803,0.2945124427812642,1.2318065676161636,4486.262291695524,0.36278236126264085,6188.251049668568,0.5310497413549689
Chile,2018,0.0017670288780212344,0.0018090961622213599,0.002450179989532753,0.0026907886056462354,0.004217208867553987,0.004499884767867595,15.382114774316003,1.3196145186275807,22.87883863213218,1.829790745162536,38.26095340644818,3.1494052637901166,2042.8721985396007,821.299309857227,1221.5728886823738,0.1681566161455559,0.07045835435034335,0.09769826179521256,0.6683557574698584,816.445273319951,0.06529719576562781,1637.744583177178,0.13575555011597118
China,2018,0.08641858700321473,0.09031600316998202,0.040671948803381576,0.04393963467521359,0.1270905358065963,0.13425563784519562,767.9255286310001,64.537271296,373.6034146939669,30.373750428981396,1141.528943324967,94.9110217249814,799.5871134376031,537.8955657353914,261.69154770221155,0.06648068832441989,0.045205310619984757,0.021275377704435123,2.3802861685214625,622.9007714145487,0.05064148727993683,1160.79633714994,0.09584679789992159
Colombia,2018,0.0020497724801716577,0.0013834219743684055,0.002466369144444208,0.002626799114896392,0.0045161416246158655,0.004010221089264797,11.762755366699995,1.5307670170884888,22.33475827221614,1.8418807817947558,34.09751363891613,3.3726477988832446,686.6054577820852,236.8610250840699,449.7444326980153,0.06791340888993867,0.03082432929438571,0.037089079595552965,1.1188524590163935,503.19766445310734,0.04149720790813918,740.0586895371772,0.07232153720252489
Costa Rica,2018,9.11230867802621e-06,9.314052964953922e-07,0.0008726216723300462,0.0009075002429517072,0.0008817339810080725,0.0009084316482482026,0.007919414938400001,0.006805058468090854,7.716158591405364,0.6516725574769981,7.724078006343764,0.658477615945089,1545.1246261939916,1.5841998276455296,1543.540426366346,0.13172186756253032,0.0013612839504082526,0.13036058361212205,0.35764003977461056,552.0318594793794,0.04662216430808078,553.6160593070249,0.04798344825848903
Croatia,2018,4.5187724260253204e-05,2.153743723677732e-05,0.0007152169581899282,0.0007052698311856395,0.0007604046824501814,0.0007268072684224168,0.1831253298962001,0.033746124774341864,5.996663812961291,0.5341229527912349,6.179789142857491,0.5678690775655768,1486.9560016500218,44.06288014826759,1442.8931215017542,0.13663837285023503,0.008119856779196792,0.12851851607103823,0.12364073295283869,178.4003631150862,0.015890123525034345,222.4632432633538,0.024009980304231137
Cuba,2018,5.52890110357778e-05,3.5285031407535886e-05,0.001638884343049964,0.0017355332623394998,0.0016941733540857416,0.0017708182937470358,0.30001633647799997,0.041289750603892596,14.756635049830338,1.2239163719055914,15.056651386308339,1.265206122509484,1327.9812476899222,26.46113392820603,1301.5201137617162,0.11158988556266396,0.003641713759383718,0.10794817180328024,,,,,
Czech Republic,2018,3.3241586220631864e-06,1.5239838076355654e-06,0.0015489377122307538,0.001574601264338956,0.0015522618708528168,0.0015761252481465917,0.012957903694000003,0.0024824766784840966,13.388286304308286,1.1567443627737528,13.401244208002286,1.159226839452237,1256.4451723234845,1.2148794012750799,1255.2302929222094,0.10868430896795772,0.00023274673527883896,0.10845156223267886,0.6964470832155311,874.2014762694494,0.07553077418711684,875.4163556707244,0.07576352092239569
Democratic Republic of Congo,2018,9.031586035602333e-05,7.258976246510141e-05,0.0001605712854243877,0.0001535924408371921,0.000250887145780411,0.00022618220330229352,0.6172054758590003,0.06744774919672666,1.3059430464569997,0.11991439537649079,1.923148522316,0.18736214457321745,22.876106512775372,7.341740922336684,15.534365590438687,0.002228697537388988,0.0008022999143161092,0.001426397623072879,,,,,
Denmark,2018,0.0002465337324223672,0.00016148708829219184,0.003180896390484711,0.0032248651319776145,0.003427430122907078,0.0033863522202698063,1.3730684850000001,0.184111022,27.41990538018715,2.375488658586172,28.79297386518715,2.5595996805861723,5005.732591305137,238.71148904728796,4767.02110225785,0.44499299036616347,0.03200817489568846,0.412984815470475,0.5863204957251549,2795.0021758080966,0.2421414617336105,3033.7136648553846,0.274149636629299
Ecuador,2018,0.0002873370524773864,0.0002000856188738681,0.0007146381768179394,0.0007391861134167544,0.0010019752292953258,0.0009392717322906224,1.7012583512580008,0.2145828802828754,6.285042151764747,0.533690719729802,7.986300503022748,0.7482736000126774,467.4725183225678,99.58196858218221,367.8905497403856,0.0437996722086559,0.012560458925478541,0.03123921328317736,0.5530571992110453,203.46451705562944,0.017277071803950553,303.04648563781166,0.029837530729429095
Egypt,2018,0.00020887521131243296,0.00010975412126546774,0.0032497013640402175,0.003260615095938384,0.0034585765753526506,0.003370369217203852,0.9332010788119998,0.15598769485756991,27.72387487628458,2.426872109749296,28.65707595509658,2.5828598046068656,291.15943220247686,9.4814382550191,281.67799394745776,0.026242174719650346,0.0015848542515806096,0.02465732046806974,,,,,
El Salvador,2018,0.0,0.0,0.0005667947583210937,0.0006023890620951086,0.0005667947583210937,0.0006023890620951086,0.0,0.0,5.121904454521609,0.4232814763050736,5.121904454521609,0.4232814763050736,797.680182918799,0.0,797.680182918799,0.06592142599362616,0.0,0.06592142599362616,0.751207297442318,599.2231744337248,0.04952065626421567,599.2231744337248,0.04952065626421567
Ethiopia,2018,0.00016252430966324377,9.751617057043457e-05,0.002298336316735991,0.0023342624255147573,0.002460860626399235,0.0024317785960851915,0.8291460450749999,0.12137291095191938,19.847420658144003,1.716394117820074,20.676566703219002,1.8377670287719934,189.3042436023127,7.591244095391121,181.7129995069216,0.0168256704457994,0.0011112293172921644,0.015714441128507232,,,,,
European Union,2018,0.08952620215323216,0.09255159646179463,0.10027380971853918,0.10487140000436548,0.18980001187177137,0.1974229964661601,786.934,66.858033634,891.685,74.884330861,1678.619,141.742364495,,,,,,,0.7207194457660471,,,,
Fiji,2018,6.191057006229019e-05,6.083877101157041e-05,0.0004564904717989824,0.0004890305463697141,0.0005184010418612726,0.0005498693173812846,0.5172908870024997,0.04623472096403758,4.158056464598801,0.3409064003954849,4.675347351601301,0.3871411213595225,5294.844112798756,585.8333941138162,4709.010718684939,0.43843841603569933,0.052360952394153545,0.38607746364154577,0.2,941.8021437369879,0.07721549272830916,1527.6355378508042,0.1295764451224627
Finland,2018,0.00027720012411013256,0.00023568232412369885,0.002428316868189178,0.0028930983736464616,0.0027055169922993107,0.0031287806977701605,2.0039247418980994,0.20701263736602182,24.599008149004963,1.813463398899918,26.602932890903062,2.02047603626594,4816.754099384947,362.8326528875791,4453.9214464973675,0.36582944708780374,0.037481918769875396,0.3283475283179283,2.9311414392059554,13055.073718796564,0.9624330467135306,13417.906371684143,0.999914965483406
France,2018,0.006062816863564906,0.005258749852898207,0.01957424270956446,0.020666663008624766,0.02563705957312937,0.025925412861522973,44.713319002000006,4.52770255,175.7214398213285,14.61801512808719,220.4347588233285,19.14571767808719,3391.773612089805,687.9924759120495,2703.7811361777553,0.2945902921648719,0.06966660845347818,0.22492368371139373,0.3013143458498466,814.6880443685554,0.06777273262363641,1502.680520280605,0.13743934107711459
Georgia,2018,7.036266626978201e-07,2.337903767359086e-07,0.0005135310147598027,0.000497972014335768,0.0005142346414225004,0.0004982058047125039,0.001987838172,0.0005254673374830703,4.234082653464201,0.38350419241673905,4.236070491636201,0.3840296597542221,1058.2239549428432,0.49658710267299533,1057.7273678401702,0.09593546334104973,0.000131268383083455,0.09580419495796628,0.7773807021231869,822.2568438665019,0.07447633234277051,822.7534309691748,0.07460760072585397
Germany,2018,0.0020455071035004845,0.001452203318801732,0.02764292838775246,0.02761954092774287,0.029688435491252944,0.029071744246544604,12.347579190053908,1.5275816401811242,234.8393399070597,20.643697503523363,247.18691909711362,22.17127914370449,2973.712996211848,148.54409304236933,2825.168903169478,0.26672536383841594,0.01837714306555416,0.24834822077286178,2.79164630539338,7886.872330645341,0.6933003929715791,8035.41642368771,0.7116775360371332
Greece,2018,0.0005469186116355353,0.0003269346470359027,0.004151993139368581,0.004829513938464188,0.004698911751004116,0.005156448585500091,2.7798114712883946,0.4084379997400465,41.06367547339101,3.1007022556917407,43.843486944679405,3.509140255431787,4166.839664006786,264.1904078396117,3902.6492561671744,0.3335050613411697,0.03881752516062027,0.2946875361805494,0.26428310593234405,1031.404266784413,0.0778809373413456,1295.5946746240247,0.11669846250196587
Hungary,2018,2.5219211233609115e-07,1.0241704119438114e-07,0.0011756707994579805,0.0013115766326791207,0.0011759229915703168,0.0013116790497203152,0.0008708164415999999,0.0001883366916418128,11.151879441504535,0.8779891915680409,11.152750257946135,0.8781775282596828,1148.8205869330586,0.0897009107540173,1148.7308860223047,0.09045916030693064,1.9400153650784178e-05,0.09043976015327986,0.49276435733819507,566.0536368053164,0.04456549028975145,566.1433377160704,0.044584890443402234
Iceland,2018,3.2185577810934364e-05,1.0602166612231171e-05,0.0015819355084332248,0.001772027627206153,0.0016141210862441594,0.001782629793818384,0.09014653122999998,0.024036141286660002,15.066933927644184,1.1813870675382936,15.157080458874184,1.2054232088249537,44976.49987796494,267.49712531157263,44709.00275265337,3.576923468323305,0.07132386138474779,3.5055996069385564,0.2850072531785989,12742.390066888152,0.9991213147175338,13009.887192199725,1.0704451761022817
India,2018,0.014439661405869502,0.01469053790622545,0.011505591402942153,0.012777144758182217,0.025945252808811655,0.027467682664407668,124.90852884930837,10.783517503454608,108.63961311878595,8.592358421284775,233.5481419680943,19.375875924739383,172.66071412863124,92.34411205388491,80.31660207474634,0.014324466663880748,0.007972188591504297,0.0063522780723764515,1.509269356597601,121.21938633745796,0.009587298639224655,213.56349839134288,0.017559487230728952
Indonesia,2018,0.012326717574343005,0.010163136182767872,0.006273785458834175,0.006587247708406638,0.01860050303317718,0.01675038389117451,86.41360835036181,9.205574215821791,56.00907370957256,4.68525358086009,142.42268205993437,13.890827796681881,532.0810913520166,322.83514376858403,209.24594758343258,0.051895152562364474,0.034391375758639466,0.017503776803725002,0.5988614800759013,125.30933786969891,0.010482337683596984,448.14448163828297,0.04487371344223645
Iran,2018,0.0023421238316494396,0.0013673545592422275,0.0013995461301389543,0.0012425856800490718,0.003741669961788394,0.0026099402392912993,11.626139730252024,1.7490945683521077,10.565273392635497,1.0451789530958735,22.19141312288752,2.7942735214479812,271.288668983955,142.1288475580932,129.15982142586182,0.034159823000586564,0.021382574185233594,0.012777248815352978,0.992871830020562,128.2391482642244,0.01268617041392757,270.36799582231765,0.03406874459916116
Iraq,2018,8.151047747684446e-05,3.608975222138518e-05,0.0007361336496871958,0.0006277511408174659,0.0008176441271640403,0.000663840893038851,0.3068585973696,0.060871902455358624,5.337549379301899,0.5497435066626339,5.644407976671499,0.6106154091179926,146.8597589808893,7.984040104324295,138.875718876565,0.015887375998282577,0.0015838034671217835,0.014303572531160793,,,,,
Ireland,2018,6.5113558303031625e-06,3.7436652646604782e-06,0.0037047664914841992,0.0038770864173627876,0.0037112778473145022,0.003880830082627448,0.031831082272,0.004862670778329602,32.965515878706945,2.7667140651160107,32.997346960978945,2.77157673589434,6847.343216638087,6.605329377879229,6840.7378872602085,0.5751352429745467,0.0010090622075803282,0.5741261807669663,0.7910488742449203,5411.358004721763,0.4541618689702443,5417.963334099642,0.45517093117782464
Israel,2018,7.651033484385762e-05,3.644982208706953e-05,0.0035529236377256543,0.003968462720779022,0.003629433972569512,0.004004912542866092,0.30992014606799995,0.057137803428586015,33.74245677115535,2.653318049430062,34.05237691722335,2.7104558528586478,4062.5598803654675,36.97448652684323,4025.5853938386244,0.32336624348110804,0.006816726727342641,0.3165495167537654,2.0560543557388984,8276.822383400793,0.6508430127286228,8313.796869927637,0.6576597394559655
Italy,2018,0.0030144924077088165,0.00260193817695392,0.012907997804410118,0.01338843794236135,0.015922490212118934,0.01599037611931527,22.12337437299948,2.251218413566506,113.83722622314119,9.639673420723707,135.96060059614067,11.890891834290214,2242.5751001392227,364.9096008873848,1877.6654992518381,0.1961319516764843,0.03713227462296512,0.15899967705351917,0.5416374303200405,1017.0139160153616,0.08612017650098444,1381.9235169027463,0.12325245112394956
Japan,2018,0.012597332883810168,0.01123107212984806,0.018767887624817747,0.020207956676622514,0.03136522050862792,0.03143902880647057,95.49389587329522,9.407669323478245,171.82121959317857,14.015830358932472,267.3151154664738,23.423499682410718,2101.5008841564895,750.7263712307607,1350.774512925729,0.18414411473412934,0.07395850162323113,0.11018561311089821,0.6076558091818415,820.8059796740916,0.06695492789510017,1571.5323509048524,0.1409134295183313
Jordan,2018,6.940508125066665e-06,2.723809322458725e-06,0.0009714912787494986,0.0009615323763259155,0.0009784317868745652,0.0009642561856483742,0.023159602289999998,0.0051831610690748426,8.175575008519804,0.7255082314181097,8.198734610809804,0.7306913924871845,822.7530969202011,2.3240945599598595,820.4290023602412,0.07332577947688755,0.0005201365849548261,0.07280564289193273,0.36168674698795183,296.73829699824626,0.026332836139949647,299.0623915582061,0.026852972724904473
Kazakhstan,2018,0.0008464509230269311,0.0005393084715191186,0.0009047302889855994,0.0008287681462629525,0.0017511812120125307,0.0013680766177820711,4.585552156322002,0.6321282811081667,7.046726986287192,0.6756512242881277,11.632279142609194,1.3077795053962944,634.9497348585805,250.30306530141934,384.64666955716115,0.07138534418102044,0.034504818837782024,0.036880525343238414,,,,,
Kenya,2018,0.0004885954572000058,0.00018734612598555003,0.0015501644607491137,0.0014019230897813783,0.0020387599179491197,0.0015892692157669286,1.5929388788790009,0.36488235539117225,11.920063909318191,1.157660496729269,13.513002788197193,1.5225428521204412,262.9346951568734,30.99524991494952,231.93944524192383,0.029625490866858152,0.00709984541457343,0.022525645452284724,,,,,
Kuwait,2018,0.0,0.0,0.0018041319469812122,0.0016507691756046342,0.0018041319469812122,0.0016507691756046342,0.0,0.0,14.035915533574883,1.3473230349366383,14.035915533574883,1.3473230349366383,3392.7762952803682,0.0,3392.7762952803682,0.32567634395374384,0.0,0.32567634395374384,,,,,
Kyrgyzstan,2018,3.3035116202343054e-05,1.5031164772804458e-05,0.00028964795867654134,0.0003267525715650539,0.0003226830748788844,0.0003417837363378583,0.127804760496,0.02467057528452982,2.7782633469550007,0.2163086615700529,2.906068107451001,0.24097923685458272,460.9879612073288,20.273597794416244,440.7143634129126,0.03822640178530817,0.003913479581936837,0.034312922203371336,16.167848699763592,7125.403147472598,0.5547661346308665,7145.676745267015,0.5586796142128034
Latvia,2018,9.987545882986751e-07,3.802962530823722e-07,0.0005130928058042301,0.0005057877165002163,0.0005140915603925289,0.0005061680127532987,0.003233526628,0.0007458684301417545,4.300536847688899,0.38317693862527097,4.3037703743168985,0.3839228070554127,2232.2460447701756,1.6771403672199172,2230.568904402956,0.1991300866469983,0.0003868612189531921,0.1987432254280451,0.7029804727646455,1568.0463829513074,0.13971260657017764,1569.7235233185272,0.14009946778913085
Lebanon,2018,0.0,0.0,0.0009869205390927028,0.0009074075096778822,0.0009869205390927028,0.0009074075096778822,0.0,0.0,7.715370112666001,0.7370307799252838,7.715370112666001,0.7370307799252838,1124.8534936092726,0.0,1124.8534936092726,0.10745455313096425,0.0,0.10745455313096425,,,,,
Libya,2018,1.5344127568762876e-05,1.0012450716674749e-05,9.912602446370614e-05,7.90935283262339e-05,0.00011447015203246902,8.910597904290864e-05,0.08513238229800003,0.011458971478772794,0.6725047324880004,0.0740271665523779,0.7576371147860004,0.0854861380311507,113.43571115226835,12.746276732744429,100.68943441952393,0.012799242106775072,0.0017156717291170525,0.011083570377658017,,,,,
Luxembourg,2018,0.0,0.0,0.00028980597723275654,0.00024225510333396023,0.00028980597723275654,0.00024225510333396023,0.0,0.0,2.0598107950056,0.21642666959108064,2.0598107950056,0.21642666959108064,3410.28277318808,0.0,3410.28277318808,0.3583223006474845,0.0,0.3583223006474845,1.9538310412573674,6663.116341720129,0.70010123377981,6663.116341720129,0.70010123377981
Madagascar,2018,3.6708249876229146e-05,2.3720283905330326e-05,0.00019476477705165294,0.00018068109575087842,0.00023147302692788207,0.00020440137965620876,0.20168531509299983,0.027413666008857928,1.5362684474310013,0.1454500436927984,1.7379537625240011,0.17286370970165632,66.17750980595541,7.679739360787443,58.49777044516797,0.0065822751390471525,0.0010438529437536337,0.0055384221952935195,,,,,
Malaysia,2018,0.0025451699109994164,0.002360391419387656,0.007129015608237137,0.008004736693022683,0.009674185519236553,0.01036512811241034,20.069586395424004,1.9007290761937037,68.06148900291987,5.3239381750722625,88.13107539834388,7.224667251265966,2795.3271821347334,636.5638922679524,2158.7632898667807,0.22915082628983655,0.06028701713377644,0.16886380915606009,,,,,
Malta,2018,0.0,0.0,0.0005829278023590991,0.0006648327771614888,0.0005829278023590991,0.0006648327771614888,0.0,0.0,5.652841622011004,0.4353296094210703,5.652841622011004,0.4353296094210703,12876.632396380419,0.0,12876.632396380419,0.9916392014147386,0.0,0.9916392014147386,0.25663716814159293,3304.6224734073644,0.25449147646926923,3304.6224734073644,0.25449147646926923
Mauritius,2018,1.4841899852368486e-05,1.264526050105076e-05,0.0010176363329155776,0.0010687160390208973,0.001032478232767946,0.0010813612995219481,0.1075182472,0.01108390857264,9.086920373092,0.7599692887317878,9.194438620291999,0.7710531973044278,7256.857632432517,84.86049502762431,7171.997137404893,0.6085660594352232,0.008748151991033938,0.5998179074441893,0.21157969978556113,1517.449001195031,0.12690929278304505,1602.3094962226553,0.13565744477407898
Mexico,2018,0.006747368469948935,0.005615936863404714,0.008219227297800969,0.008557108497026115,0.014966595767749903,0.014173045360430831,47.750355786578424,5.038924664007433,72.75811412695082,6.1381066314118025,120.50846991352924,11.177031295419235,954.9688164253333,378.3974751494039,576.5713412759295,0.08857233317288266,0.039930935359949855,0.04864139781293279,0.47800934330598116,275.6064882123558,0.023251042626044993,654.0039633617597,0.06318197798599484
Moldova,2018,0.0,0.0,0.00023081575375006984,0.00021021874276261327,0.00023081575375006984,0.00021021874276261327,0.0,0.0,1.7874167755220003,0.17237285907723596,1.7874167755220003,0.17237285907723596,441.1196385789734,0.0,441.1196385789734,0.04254019226980157,0.0,0.04254019226980157,1.65,727.8474036553062,0.07019131724517258,727.8474036553062,0.07019131724517258
Mongolia,2018,1.704927706226592e-05,1.0783050175942121e-05,0.00012654067855131588,0.0001211068172565215,0.00014358995561358182,0.0001318898674324636,0.09168452119199996,0.012732374565753947,1.02972910003,0.09450038915057023,1.1214136212219998,0.10723276371632418,353.75824013312297,28.92256189022081,324.8356782429022,0.03382737025751551,0.004016521945032791,0.02981084831248272,,,,,
Morocco,2018,8.929007523003971e-05,4.677902786444271e-05,0.002663418067296959,0.002822686139859889,0.002752708142526999,0.0028694651677243312,0.3977457863590002,0.06668169440154072,24.00031744132521,1.9890366221495572,24.398063227684208,2.055718316551098,677.1784736652198,11.039601053567965,666.138872611652,0.05705732372675062,0.0018507783841222546,0.055206545342628366,0.1564814061355684,104.23834746783358,0.008638797843101502,115.27794852140154,0.010489576227223756
Myanmar,2018,0.0002635539992593954,0.00018406535513510518,0.00045452214435498804,0.00045315099256617073,0.0007180761436143834,0.0006372163477012759,1.5650436266400003,0.1968217317730115,3.852985111188998,0.3394364564093873,5.418028737828998,0.5362581881823988,100.8793613210136,29.1398604796306,71.73950084138299,0.00998469852130779,0.0036646632116819,0.00632003530962589,,,,,
Namibia,2018,3.7648342111617284e-05,1.1971420998502894e-05,0.0002578406531025249,0.00021790851831657564,0.0002954889952141422,0.00022987993931507854,0.10178882452799999,0.02811572548173788,1.8528002596229993,0.19255501342317094,1.9545890841509994,0.22067073890490882,798.4432533296566,41.580402176470585,756.862851153186,0.09014327569644968,0.0114851819778341,0.07865809371861557,,,,,
Nepal,2018,0.00014539888611914305,5.215640452465713e-05,0.000587547703958152,0.0006355426689892843,0.000732946590077295,0.0006876990735139415,0.4434677478000003,0.10858367030761887,5.403798030484192,0.4387797450134031,5.847265778284193,0.547363415321022,208.1173753660376,15.78401721953304,192.33335814650457,0.019481898324353004,0.003864737696028576,0.015617160628324427,,,,,
Netherlands,2018,0.0006327620340728744,0.0007474863365398743,0.010676168767785313,0.012386579856883446,0.011308930801858186,0.01313406619342332,6.355616059,0.472545739,105.31877575035091,7.9729468400450925,111.67439180935091,8.445492579045093,6545.9784178986465,372.5449038100821,6173.433514088564,0.4950464583262071,0.027699046834701056,0.467347411491506,1.1775825346112887,7269.727484774687,0.5503401493681925,7642.272388584769,0.5780391962028936
